STATION,STATION_NAME,DATE,HPCP
COOP:200230,ANN ARBOR U OF MICH MI US,20061107 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061109 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061111 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061111 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061111 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061111 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061115 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061116 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061116 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061116 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061116 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061116 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061116 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061117 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061117 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061130 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 07:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 08:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061201 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061205 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061212 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061212 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061212 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061212 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061212 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20061215 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061221 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061221 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061221 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061222 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061222 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061222 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061222 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061225 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061226 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061226 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061227 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061231 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061231 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061231 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061231 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20061231 19:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20061231 20:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20061231 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070101 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070104 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070104 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070104 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070105 00:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20070105 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070106 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070106 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070107 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070108 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070108 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070108 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070113 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070113 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070113 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070114 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070114 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070115 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070115 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070115 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070115 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070115 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070115 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070115 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070118 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070120 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070125 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070129 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070201 06:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20070201 18:00,999.99
COOP:200230,ANN ARBOR U OF MICH MI US,20070203 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070212 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070213 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070213 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070214 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070218 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070225 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070226 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070301 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070302 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070302 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070302 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070307 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070307 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070310 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070314 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070315 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070315 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070315 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070315 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070319 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070321 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070322 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070322 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070325 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070326 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070327 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070327 20:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20070328 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070401 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070401 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070401 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070401 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070401 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070407 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070411 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070411 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070411 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070411 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070412 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070413 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070425 16:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070426 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070426 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070426 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070426 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070426 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070428 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070430 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070430 23:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070501 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070501 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070501 02:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070501 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070509 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070509 09:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20070509 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070509 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070509 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070509 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070509 16:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070515 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070515 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070515 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070526 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070526 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070526 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070526 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070526 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070527 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070531 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070601 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070602 15:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20070602 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070603 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070603 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070603 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070603 19:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070603 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070603 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070604 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070604 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070605 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070605 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070619 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070627 12:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070627 13:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20070627 14:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20070627 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070701 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070704 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070705 15:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070717 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070717 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070719 12:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20070719 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070725 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070725 10:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070725 11:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20070725 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070726 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070727 00:00,0.50
COOP:200230,ANN ARBOR U OF MICH MI US,20070727 01:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070727 04:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070727 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070727 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070727 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070801 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070805 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070805 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070805 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070805 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070807 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070807 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070807 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070807 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070808 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070809 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070809 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070819 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070820 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070820 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070820 07:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070820 10:00,0.90
COOP:200230,ANN ARBOR U OF MICH MI US,20070820 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070820 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070820 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070822 09:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070822 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070823 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070823 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070823 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070823 20:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070824 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070824 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070824 18:00,0.80
COOP:200230,ANN ARBOR U OF MICH MI US,20070824 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070826 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070901 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20070907 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070907 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070909 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070911 00:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20070911 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070911 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20070926 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20071001 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20071001 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071001 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071001 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071001 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071001 19:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20071001 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071009 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071011 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071014 19:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071016 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071016 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071017 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071018 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071023 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071023 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071023 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071023 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071023 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071023 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071026 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071027 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071027 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20071106 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071117 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 19:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071121 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071122 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071122 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071122 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071122 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071122 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071125 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071126 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071126 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20071201 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071201 23:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071202 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071202 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071202 16:00,0.40
COOP:200230,ANN ARBOR U OF MICH MI US,20071202 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071202 18:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20071202 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071205 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071211 10:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071211 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071211 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071211 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071211 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071211 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071212 00:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20071212 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071212 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071215 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071216 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071216 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071216 05:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20071216 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071216 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071216 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071216 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071223 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071223 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071223 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071223 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071223 08:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071223 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071228 17:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071228 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20071228 20:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080101 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20080101 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080101 03:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080101 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080101 08:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080101 14:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080106 13:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 00:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 04:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 06:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 09:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 10:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 12:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080108 22:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080109 00:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080109 01:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080109 05:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080111 01:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080111 18:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080115 07:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080120 13:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080123 15:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080127 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080128 21:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080129 21:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080130 11:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080201 01:00,0.00
COOP:200230,ANN ARBOR U OF MICH MI US,20080201 06:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080205 22:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080205 23:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080206 00:00,0.30
COOP:200230,ANN ARBOR U OF MICH MI US,20080206 01:00,0.20
COOP:200230,ANN ARBOR U OF MICH MI US,20080206 02:00,0.10
COOP:200230,ANN ARBOR U OF MICH MI US,20080206 03:00,0.20
